media_id,is_listened
87518403,13
87518405,63
87518407,16
87518425,11
87518437,13
87518441,11
87518733,14
87536143,54
87536165,63
87543293,116
87544319,14
87544321,20
87544323,17
87544325,21
87544327,37
87544329,14
87544331,28
87544333,15
87544335,15
87544337,14
87544339,15
87544341,12
87544347,11
87544349,15
87544653,25
87544655,1550
87544657,78
87544661,18
87544665,11
87544683,11
87544815,11
87558133,11
87573307,21
87590301,11
87590307,52
87596669,14
87644777,18
87650777,27
87651091,916
87651095,17
87651105,30
87651111,279
87651115,15
87651147,65
87651151,19
87651155,37
87651159,19
87651161,79
87651165,13
87651169,81
87651173,12
87651177,23
87651179,14
87651185,55
87654485,149
87667843,16
87669817,15
87669869,20
87669871,2325
87669873,241
87669875,995
87669877,2911
87669879,24
87669881,29
87669883,121
87669885,18
87669887,26
87669889,45
87669891,36
87669893,21
87669895,180
87669897,35
87675849,26
87677231,16
87677327,15
87677337,12
87677345,33
87677347,12
87677353,12
87684381,13
87684383,14
87684385,17
87692507,20
87705417,88
87708835,11
87723013,301
87751457,11
87757545,120
87760355,16
87776389,15
87788349,35
87789163,122
87792767,88
87801269,34
87801647,17
87801651,58
87801655,24
87801657,28
87802297,68
87804231,23
87810553,14
87844443,43
87844453,154
87844455,31
87850141,25
87870107,45
87870437,12
87870447,22
87873049,118
87873515,91
87874213,12
87886467,13
87886561,35
87886825,14
87887609,36
87888265,39
87897755,18
87898765,11
87906699,27
87933499,12
87933503,12
87933505,17
87933507,33
87933513,89
87935175,25
87935183,24
87936457,35
87936873,77
87936875,18
87936877,29
87938843,15
87938849,12
87938861,13
87939015,21
87957455,19
87957607,44
87960661,15
87960663,18
87961311,61
87964039,49
87964283,14
87978075,45
87989765,12
87991381,16
87991481,16
87991483,33
87991485,15
87991487,179
87991489,15
87991491,24
87991495,107
87991497,16
87991503,21
87991505,22
87991511,11
88003683,957
88003709,20
88003715,24
88003853,193
88003855,79
88003857,14
88003859,700
88003861,17
88003863,15
88003865,24
88003867,75
88018217,39
88033365,32
88038985,12
88073377,55
88115149,52
88115171,59
88151441,11
88151999,12
88152725,41
88152747,11
88152889,22
88166223,29
88172287,30
88172293,17
88173323,12
88173367,14
88173369,11
88173373,12
88173379,77
88173381,11
88173759,110
88173761,26
88173763,42
88181547,16
88194857,11
88195167,15
88195177,13
88195181,17
88195185,12
88195193,21
88195197,12
88195309,26
88195311,16
88195333,22
88195427,19
88195441,17
88195445,37
88195453,21
88195471,24
88202487,62
88209921,13
88209939,15
88216051,27
88216053,50
88216055,19
88216057,24
88216059,23
88216061,19
88216063,17
88216065,14
88216067,33
88216069,18
88216071,14
88216073,16
88216075,15
88216077,14
88216079,40
88252811,35
88252813,21
88252815,13
88252817,18
88252819,11
88252821,11
88252825,154
88252827,12
88252829,358
88252835,377
88252935,74
88268691,43
88273947,43
88278229,27
88278233,12
88281545,78
88298163,12
88312775,15
88320819,11
88321879,11
88323157,42
88329305,128
88329459,11
88329633,16
88329707,24
88331125,18
88342103,13
88342105,13
88342141,12
88343869,41
88374887,12
88374937,13
88374949,17
88375971,55
88379877,44
88380287,11
88405577,13
88405959,26
88405961,23
88405967,11
88405969,31
88405971,54
88405973,22
88405975,15
88405977,19
88405981,34
88405983,32
88405985,14
88405987,17
88405989,14
88417645,970
88418531,22
88419653,51
88419655,53
88419657,105
88419659,79
88419661,113
88419663,45
88419665,41
88419667,48
88419669,32
88422901,15
88426339,11
88437887,13
88442887,26
88448717,20
88449439,14
88449445,11
88476251,13
88476275,323
88476287,11
88476289,16
88476291,14
88476293,11
88476301,24
88476305,24
88476309,13
88476311,30
88482535,32
88482541,11
88482543,62
88482547,11
88482549,13
88482551,19
88482559,21
88482561,157
88485949,46
88486017,17
88486541,11
88486707,24
88486709,16
88486713,28
88487425,11
88512369,26
88532003,12
88550511,12
88552793,18
88552805,17
88552807,15
88579699,11
88587025,12
88588201,26
88589313,14
88590309,38
88590781,20
88590953,31
88596745,21
88611013,12
88611951,60
88611953,30
88611955,441
88611957,133
88611959,157
88611961,179
88611963,41
88611965,25
88611967,168
88628261,23
88647507,21
88649173,12
88673069,32
88673079,40
88673081,21
88673085,12
88676979,35
88676981,18
88676983,26
88676985,12
88677421,28
88677859,13
88684935,32
88684937,16
88685949,32
88692135,11
88694649,67
88712813,456
88712817,96
88716681,16
88717115,172
88722445,11
88722449,27
88725241,39
88740071,26
88740073,16
88740075,29
88746563,158
88755331,692
88760755,48
88765775,11
88771751,28
88774711,16
88790409,19
88790411,19
88790413,22
88790415,16
88790421,20
88790423,12
88790425,124
88792563,13
88807419,15
88816815,12
88816831,100
88834131,41
88834133,14
88834137,13
88841633,14
88845471,19
88845473,156
88845475,75
88845477,48
88845479,26
88845481,34
88845483,26
88845485,21
88845487,44
88845489,39
88845491,21
88845493,25
88845495,26
88845907,355
88846145,165
88846781,71
88858479,37
88858481,52
88858485,107
88877219,12
88877771,29
88877773,41
88877777,99
88877779,38
88895879,84
88897641,367
88901385,12
88901387,38
88901389,2455
88901391,27
88901393,13
88901397,62
88901401,13
88901403,13
88901415,12
88901423,18
88902427,17
88902741,36
88903445,120
88903839,15
88903889,13
88903913,19
88910999,19
88919755,103
88923177,19
88927013,11
88936733,47
88936735,36
88936737,493
88936739,11
88936741,22
88936743,2437
88936745,34
88936747,498
88936749,14
88936753,1331
88936755,232
88936759,33
88936761,31
88936857,925
88937073,45
88971957,20
88985657,20
88985659,11
88991763,28
88991765,12
88991767,12
88991771,21
88991773,15
88991775,13
88991779,15
88991877,107
88992271,14
88992375,25
88992379,11
88993929,66
88993931,18
88998697,18
88998751,136
88998763,11
89017203,15
89024903,12
89028647,13
89028651,13
89028653,25
89031137,11
89031631,14
89031633,28
89031635,12
89031637,16
89031643,13
89066651,33
89069119,31
89076329,18
89076677,11
89076687,16
89076693,17
89076701,12
89076709,11
89077043,15
89077279,12
89077407,49
89077675,32
89078345,49
89078575,13
89087195,19
89096907,11
89102819,39
89104043,34
89104275,172
89105691,13
89106409,13
89128111,18
89128311,11
89128313,18
89128471,107
89134541,231
89134543,102
89134551,20
89134567,12
89135975,30
89135977,28
89135979,25
89135981,24
89135983,21
89135985,17
89135987,15
89135989,14
89135991,17
89135995,13
89135997,11
89135999,11
89136001,11
89136003,11
89136005,11
89145995,13
89154235,12
89154239,13
89154251,13
89154255,11
89158299,810
89158301,19
89158303,12
89158305,11
89158311,16
89160715,30
89179283,24
89179583,54
89179675,12
89182847,58
89188019,20
89188855,23
89200977,24
89220547,29
89227899,22
89238329,23
89239759,37
89239829,49
89242133,12
89242637,23
89251729,16
89251759,13
89262199,35
89266337,11
89266341,54
89266347,13
89266355,13
89271357,29
89278025,11
89278737,12
89278739,12
89279965,25
89279967,20
89279969,51
89279971,24
89279973,30
89279975,20
89279977,17
89279981,20
89279983,26
89279985,16
89279987,13
89279989,40
89279991,32
89279993,35
89279997,24
89280015,33
89280027,18
89280047,185
89280053,21
89280055,17
89280059,11
89280073,187
89285595,16
89285601,13
89285613,16
89285619,12
89285621,12
89285625,16
89304479,19
89310213,11
89310471,11
89311277,27
89311501,19
89343057,15
89343059,25
89343061,16
89355809,11
89355889,31
89355891,14
89355899,19
89359215,101
89359729,149
89359731,20
89359843,14
89359845,11
89359855,35
89359859,11
89359861,13
89359873,13
89364773,12
89379153,34
89379171,94
89390659,23
89390663,15
89396557,12
89396559,20
89396561,13
89396563,12
89396565,38
89396567,12
89396569,12
89396571,12
89417379,22
89432921,18
89433347,20
89457797,29
89457799,13
89457801,37
89457803,11
89458301,1105
89458895,32
89458901,17
89481143,12
89481189,74
89482119,13
89499241,30
89538843,143
89538845,21
89538847,26
89538849,217
89538851,88
89538853,27
89538855,318
89538857,18
89538859,35
89538861,31
89538863,18
89540723,89
89554093,23
89559579,13
89559581,23
89565353,12
89568897,12
89568899,25
89568905,17
89568907,12
89568911,16
89569653,17
89569655,19
89569657,15
89569659,14
89569661,14
89569663,14
89569665,14
89569667,13
89569669,14
89569671,13
89569673,12
89569675,12
89569677,14
89569679,14
89569681,15
89569683,14
89569685,15
89569687,16
89569689,16
89569691,17
89569693,16
89575393,24
89575399,815
89575421,133
89575425,16
89575431,22
89575447,70
89583823,29
89584567,41
89585263,12
89586599,11
89597763,1498
89597767,602
89601781,13
89601789,11
89610335,11
89610337,26
89610339,29
89610343,53
89629717,44
89629793,16
89629797,241
89631315,17
89639895,26
89649843,13
89649855,15
89675787,14
89697453,20
89697455,17
89697457,14
89697459,14
89697461,17
89697463,13
89697465,67
89697467,12
89697469,29
89697471,37
89697477,26
89697483,14
89697497,11
89697499,14
89701819,11
89701999,20
89705683,11
89707561,32
89721461,28
89721547,60
89724163,46
89725101,22
89725103,11
89734275,22
89735907,11
89735927,11
89735961,26
89736625,43
89738669,33
89739391,67
89741091,23
89748763,47
89748791,11
89755729,91
89755731,2073
89755733,115
89755735,47
89755737,287
89755739,89
89755741,1360
89755743,33
89755745,15
89755747,26
89760541,15
89761717,30
89763281,21
89766613,21
89767041,13
89792577,49
89792583,13
89795087,16
89805365,293
89824115,23
89824485,13
89824821,253
89824823,13
89824825,13
89824827,29
89825037,13
89825093,13
89825285,12
89829467,55
89835119,15
89842653,11
89845465,79
89845467,28
89845469,16
89845471,25
89845473,71
89845479,77
89845483,13
89845485,25
89845525,320
89845527,20
89845531,11
89860515,13
89860879,11
89860881,56
89860883,19
89860885,45
89860887,19
89860889,22
89860891,48
89860893,30
89860895,22
89860899,22
89860901,24
89860903,66
89860905,28
89860909,15
89860911,11
89860915,36
89860917,21
89860919,27
89860925,263
89860927,155
89860939,296
89860941,150
89862137,93
89862803,102
89868675,12
89868679,76
89868685,12
89868689,34
89868691,16
89868705,11
89868717,13
89868719,14
89868723,11
89868729,21
89868731,25
89868733,12
89868739,12
89868745,39
89868747,27
89870585,16
89870587,17
89870589,428
89870591,18
89870593,11
89870597,22
89870601,16
89870603,13
89870605,11
89870611,12
89882695,11
89882797,13
89883203,17
89886245,11
89904351,20
89904353,59
89905361,28
89905365,12
89905393,16
89914525,43
89916203,30
89938635,15
89938637,16
89938639,12
89938641,40
89938647,22
89938651,17
89938653,11
89939521,12
89940457,12
89940509,12
89941429,13
89941431,15
89941435,16
89941437,14
89941439,14
89977351,70
89987097,11
89989227,33
89995043,19
90003143,16
90016019,85
90016021,49
90016023,56
90016025,53
90016027,98
90016029,77
90016031,72
90016033,74
90016035,77
90016037,69
90016039,72
90016041,66
90016043,85
90016045,72
90016047,70
90016049,108
90016051,76
90016053,69
90016055,67
90016057,87
90059095,12
90059105,24
90059427,41
90059505,15
90070059,47
90070071,23
90072585,21
90088347,45
90088351,55
90088911,15
90092203,17
90092527,49
90095387,66
90099457,22
90099463,86
90099467,57
90119355,21
90121707,14
90144163,19
90164897,58
90164931,12
90181275,16
90182731,115
90212245,51
90213409,106
90214359,12
90214361,45
90214371,21
90214457,18
90214465,447
90214473,26
90214477,54
90214699,20
90214733,13
90216079,17
90216085,12
90216087,15
90217749,72
90217825,214
90217861,82
90220133,11
90221453,11
90248127,26
90248129,11
90248131,12
90248133,13
90248135,28
90248141,54
90248143,22
90248145,15
90248147,17
90248149,21
90248151,11
90250603,33
90250605,134
90250607,63
90250609,19
90250611,15
90250613,12
90250615,15
90250617,64
90250619,18
90250621,1862
90250623,143
90250625,14
90250627,20
90250629,15
90250637,92
90265829,13
90269725,18
90269727,11
90269731,14
90269735,12
90269763,17
90270075,15
90270077,42
90270079,16
90270081,17
90270083,11
90270085,15
90270089,12
90270093,26
90270095,21
90270097,43
90270099,17
90270101,11
90270103,37
90290053,29
90290065,118
90290071,12
90290077,30
90291907,20
90293313,63
90305473,38
90305555,15
90305559,15
90305563,16
90306953,17
90318183,21
90318199,15
90318205,16
90326357,13
90326361,1904
90326371,33
90326375,11
90326561,28
90326855,86
90326863,50
90342835,16
90353419,39
90354591,12
90354597,36
90354599,47
90354643,37
90366987,23
90367029,27
90369609,45
90375397,20
90375677,12
90378455,41
90378509,15
90379159,36
90379179,242
90379269,36
90381649,20
90381651,52
90381653,11
90381655,20
90381657,12
90381659,11
90381661,32
90384339,31
90384361,15
90394975,15
90402349,13
90404281,31
90408869,99
90408871,354
90408873,314
90408875,85
90408877,52
90408879,278
90408881,93
90408883,42
90408885,102
90408887,53
90408889,147
90408891,46
90408893,81
90408895,35
90408897,870
90408899,421
90408901,98
90408903,52
90408905,31
90408907,57
90409373,14
90415407,27
90415413,48
90415423,34
90415455,40
90415975,29
90426719,22
90426731,20
90427391,74
90428571,55
90428573,19
90428575,25
90428577,78
90428579,86
90428583,12
90428585,18
90428587,16
90428589,77
90428591,78
90428593,23
90436795,15
90453847,17
90465925,19
90465927,294
90465929,13
90472817,24
90523105,37
90530203,53
90530205,110
90530207,54
90530209,31
90530211,45
90530213,24
90530215,23
90530217,135
90531175,11
90543337,13
90553191,18
90553903,12
90557775,79
90557777,39
90557779,24
90557781,15
90557783,21
90557785,55
90557789,11
90557791,75
90557795,41
90557797,11
90558301,28
90559079,21
90559081,20
90559083,19
90559085,19
90559087,18
90559089,19
90559091,15
90559093,17
90559095,12
90561231,75
90561233,57
90561237,13
90561247,18
90563077,12
90563079,208
90563081,11
90563083,30
90563085,39
90563087,15
90563089,118
90563091,811
90563095,57
90563097,25
90564727,28
90564771,38
90564839,31
90581917,16
90581921,33
90593825,12
90593827,14
90595997,13
90597221,70
90599007,17
90602385,11
90602699,75
90603841,18
90603843,15
90603851,40
90603855,13
90603857,12
90603863,21
90603871,12
90605719,11
90606163,29
90619525,27
90619527,23
90624091,19
90626321,14
90630611,79
90632835,441
90632837,858
90632873,18
90632923,55
90634975,18
90639313,15
90644167,28
90649347,24
90649349,17
90649351,13
90649353,13
90649355,15
90649357,16
90649359,15
90649361,18
90649363,14
90649365,15
90649367,20
90649369,24
90649371,14
90649375,12
90649379,11
90649415,13
90655583,71
90655585,459
90655587,75
90655589,204
90655591,54
90655593,33
90655595,31
90655597,123
90655599,33
90655601,27
90655603,23
90655605,30
90655607,42
90655609,63
90655611,156
90655613,60
90661171,36
90661199,11
90664835,17
90665677,16
90670831,242
90686295,13
90686337,35
90697223,13
90697225,44
90697227,11
90697229,23
90697231,28
90697235,31
90697237,77
90717343,19
90717351,64
90717355,20
90718295,18
90718365,17
90718371,15
90718385,12
90726629,1212
90727227,22
90727229,16
90727239,75
90727303,35
90727589,37
90727603,267
90728575,38
90728577,42
90728579,25
90728591,30
90728597,21
90728679,13
90728687,224
90728689,12
90728695,78
90728707,11
90728983,51
90759819,14
90759821,12
90759887,153
90760041,63
90768477,12
90768749,21
90769663,38
90769759,35
90774537,24
90774545,23
90780423,21
90780501,24
90780535,15
90780537,14
90780539,16
90780543,14
90781157,69
90795405,30
90795409,16
90795417,37
90795419,32
90795423,44
90795427,15
90795429,37
90795437,14
90795443,15
90795459,15
90798311,15
90798687,12
90798973,17
90799287,13
90799367,11
90802377,156
90806141,31
90806415,18
90807733,159
90807763,16
90817657,17
90817847,13
90817857,102
90817861,15
90822251,421
90822823,13
90825985,19
90837797,205
90838709,351
90839071,63
90882659,38
90882661,15
90914445,19
90914447,28
90914453,29
90945509,13
90945563,13
90945565,13
90945567,13
90945569,13
90945571,13
90945573,13
90945575,15
90945577,13
90945579,13
90945581,13
90945583,13
90945585,13
90945587,13
90945589,13
90945591,13
90945593,14
90945595,13
90945597,14
90945599,13
90945601,13
90947603,23
90985157,1301
90985355,30
90991505,13
91014111,14
91014135,17
91018661,2128
91018665,766
91018673,15
91018983,76
91018985,233
91019423,95
91019425,13
91019427,68
91019429,32
91031499,15
91032363,11
91037169,161
91045237,18
91045241,33
91045243,20
91045251,20
91045255,17
91046007,148
91046009,131
91046011,674
91046013,54
91046015,38
91046017,36
91046019,62
91046021,30
91046023,23
91046025,23
91046027,18
91046029,64
91046031,30
91046033,102
91046783,69
91046785,16
91046835,15
91066103,19
91066107,17
91071055,11
91084099,15
91085119,220
91092625,130
91116169,13
91127837,17
91127841,20
91127855,11
91144423,113
91167875,25
91168667,14
91168669,20
91173441,16
91173487,73
91176861,24
91176863,23
91176877,14
91181249,100
91184581,13
91184583,11
91184587,32
91222488,61
91222496,70
91235654,67
91238724,13
91240132,29
91253230,233
91253244,23
91293610,12
91304352,12
91304360,11
91304362,11
91315260,12
91323208,25
91327034,81
91332240,142
91345318,14
91352066,33
91352334,24
91376230,21
91383174,11
91383638,19
91383924,11
91400128,12
91400134,11
91400138,13
91400186,25
91403696,11
91413062,16
91414172,12
91414176,20
91415298,11
91416194,18
91423650,11
91431070,105
91465784,46
91465786,14
91465788,19
91467562,77
91490300,64
91518690,37
91519050,4317
91535350,18
91543332,1073
91543334,186
91543346,296
91543348,702
91543350,236
91543352,33
91543466,494
91565874,13
91565902,37
91566094,22
91568040,35
91568824,11
91574832,11
91575202,12
91581646,829
91610766,19
91618460,13
91618462,21
91619824,38
91619828,19
91632882,14
91632884,11
91632966,32
91632976,11
91635054,103
91635642,12
91635660,13
91645104,14
91645106,12
91645110,14
91645116,15
91666576,76
91666578,30
91667212,30
91667214,60
91667218,12
91667226,30
91667316,13
91667334,12
91728740,2176
91739154,207
91739166,11
91739182,11
91772168,58
91772224,228
91776342,14
91776346,12
91776356,11
91785626,12
91797022,20
91812682,53
91812684,21
91812686,20
91812688,19
91812690,17
91812692,17
91841954,28
91846866,27
91846886,53
91846888,14
91846890,21
91846892,15
91846894,108
91846898,13
91846900,22
91846902,22
91846904,14
91846906,14
91846908,15
91846910,16
91855354,12
91855382,34
91855396,11
91855398,15
91855404,18
91855524,12
91855532,11
91855542,13
91878210,27
91878684,28
91881310,29
91883770,11
91883774,108
91883776,14
91883778,17
91883780,36
91883788,73
91884262,99
91885508,20
91885714,25
91889740,46
91897732,11
91903530,31
91905534,22
91906626,31
91907926,125
91934728,2114
91934822,127
91934826,13
91934834,301
91934914,11
91934916,15
91934934,12
91934936,12
91935084,35
91935088,40
91935612,44
91935616,12
91936286,46
91943970,11
91943972,19
91956576,11
91968130,12
91968198,20
91971406,14
91982640,13
91987710,514
92002068,11
92021830,11
92028338,27
92029284,25
92029296,37
92029638,671
92030060,17
92030066,64
92036696,11
92036722,17
92040854,17
92042106,48
92065228,28
92065230,17
92065242,33
92065244,18
92065246,15
92068332,112
92068532,15
92080148,23
92092070,55
92094034,16
92094036,15
92094038,21
92094040,18
92094042,21
92094048,13
92094050,20
92094052,21
92094062,43
92096492,15
92096888,123
92096930,345
92097062,44
92097308,15
92097314,22
92097380,15
92097624,33
92097632,12
92097672,339
92097676,15
92097686,13
92097698,13
92112186,27
92127220,19
92141094,47
92141096,11
92141148,331
92141152,63
92141164,14
92141180,14
92141402,34
92141538,15
92155500,14
92159104,13
92159110,19
92159744,28
92163448,31
92163464,12
92163576,11
92163578,15
92163590,32
92163596,30
92164596,55
92171232,76
92172446,79
92172450,48
92172454,29
92172456,296
92172458,88
92172462,41
92172464,33
92172466,63
92172470,30
92172472,37
92172476,342
92180906,192
92194890,14
92194892,42
92194898,11
92194910,14
92198180,1501
92200684,69
92208750,162
92208752,23
92208754,12
92208764,17
92208770,12
92210380,13
92210382,182
92210390,166
92210394,18
92210398,36
92213464,58
92213548,78
92213550,176
92213552,54
92213554,23
92213556,1042
92213558,51
92213560,19
92213562,24
92213564,13
92213566,13
92213568,17
92213570,53
92213578,15
92213586,12
92213590,210
92216462,2549
92216464,15
92216466,53
92216468,21
92216470,13
92216472,11
92216474,71
92216476,11
92216480,16
92216736,27
92216738,64
92216740,26
92216742,19
92216744,120
92216746,21
92216748,19
92216750,20
92216752,71
92216754,22
92216756,21
92216758,15
92216760,11
92216766,11
92218570,12
92218572,20
92218982,17
92219272,61
92219296,195
92219310,20
92230028,19
92233614,154
92239042,16
92239272,44
92241504,48
92260030,21
92261850,29
92261856,24
92262108,23
92262116,31
92262118,24
92262206,15
92263002,54
92263034,11
92266330,12
92266358,101
92268530,18
92269246,26
92270036,85
92276832,11
92278642,12
92281022,29
92281026,12
92281778,33
92284482,51
92284486,15
92284496,13
92284634,19
92290280,29
92290316,30
92291106,14
92291158,16
92291200,39
92294300,16
92298782,14
92298788,20
92298790,65
92299252,21
92299618,36
92299726,18
92299998,11
92300024,35
92300030,11
92300060,48
92300064,12
92302634,17
92302664,18
92305558,262
92318370,15
92318426,23
92318428,21
92323334,15
92324636,11
92324646,83
92325074,12
92325076,14
92325078,12
92325080,12
92325082,14
92325084,12
92325086,12
92325088,14
92325090,13
92325092,14
92325094,11
92325096,12
92325098,12
92325100,14
92325102,16
92325104,13
92325106,14
92325108,16
92325110,12
92325112,13
92325114,12
92325116,13
92325118,14
92325120,12
92325122,12
92325124,13
92325126,18
92325128,17
92325130,15
92325132,16
92325134,15
92325136,16
92325138,14
92325140,15
92325142,12
92325144,14
92325146,15
92325148,12
92325150,15
92325152,15
92325154,13
92325156,13
92325158,12
92325160,13
92325162,12
92325164,15
92325168,14
92325414,12
92325474,17
92325644,17
92328240,131
92328242,41
92328592,12
92330852,14
92333648,12
92333946,31
92333968,20
92335700,14
92338370,12
92349550,44
92352286,17
92352560,16
92366580,13
92366584,18
92366592,12
92366700,16
92366738,244
92366740,12
92366742,11
92366746,541
92366748,14
92366758,89
92366764,14
92366774,13
92369484,39
92369708,23
92383524,15
92392154,12
92399526,23
92400106,11
92425862,35
92425866,19
92425876,21
92433166,18
92436584,13
92455052,29
92456882,12
92459656,16
92459658,17
92459660,15
92459666,47
92459668,23
92459674,120
92459686,14
92475738,12
92487444,14
92513444,17
92526706,17
92528658,15
92535982,86
92535990,13
92535998,13
92539714,66
92542534,11
92542624,18
92546286,70
92548796,11
92548798,19
92548800,1991
92548802,40
92548804,20
92548806,52
92548808,12
92548810,13
92548814,12
92548816,14
92572810,649
92573462,25
92584106,22
92595290,24
92595292,26
92595294,24
92601004,31
92602594,21
92604414,18
92604416,11
92614048,14
92617264,43
92623450,18
92630456,205
92630458,28
92645528,12
92651220,30
92677014,13
92686362,12
92686366,20
92708284,15
92708286,14
92719810,16
92719900,1516
92719902,49
92719904,27
92719906,64
92719908,19
92719910,26
92719912,22
92719914,16
92719916,15
92719918,17
92719960,11
92719962,28
92719998,56
92720002,14
92720006,402
92720036,384
92720038,233
92720040,95
92720042,74
92720044,90
92720046,1034
92720048,532
92720050,66
92720052,59
92720054,56
92720056,30
92720060,12
92720102,1458
92720104,19
92720106,13
92720108,19
92720110,14
92720114,11
92720154,109
92720156,14
92720158,17
92720160,14
92720162,13
92720164,12
92720170,17
92720182,22
92720338,30
92722890,12
92722892,25
92722894,13
92722896,19
92722900,17
92722902,35
92722908,14
92722916,25
92722920,73
92722924,11
92722970,11
92722980,77
92723000,146
92728778,133
92728780,93
92728782,46
92728784,43
92728786,49
92728788,31
92734436,67
92734438,4925
92734442,27
92756536,40
92809082,14
92811244,83
92815496,28
92815646,50
92818776,16
92818778,19
92818780,36
92818782,13
92818784,22
92818794,27
92818796,30
92818798,25
92818806,63
92818850,171
92819032,21
92819670,124
92823724,13
92826786,1991
92828722,15
92828738,19
92828740,13
92828742,11
92828744,11
92829314,614
92829498,50
92830170,22
92830718,26
92830724,53
92830740,16
92830742,15
92831072,55
92851366,15
92851440,32
92851442,92
92851444,13
92851446,63
92851448,16
92851450,20
92851452,24
92851454,196
92851456,19
92851462,13
92851476,19
92851478,13
92851480,18
92851484,14
92851486,37
92851488,14
92851490,12
92851492,18
92851494,44
92851496,24
92863796,12
92863798,15
92868534,11
92870718,139
92870720,16
92871270,19
92871274,11
92871278,37
92871284,326
92871290,72
92871294,59
92871296,314
92871300,2763
92872152,108
92872154,12
92872156,421
92872158,27
92872160,64
92872162,14
92872164,13
92872166,26
92872168,18
92872170,177
92872172,11
92872328,59
92873558,11
92873564,86
92877608,34
92882302,11
92884626,63
92884628,51
92884630,36
92884632,31
92884634,142
92884636,36
92884638,82
92884640,55
92884642,49
92884644,37
92884646,29
92884648,26
92884650,28
92884652,22
92884654,19
92884656,21
92884658,22
92884660,17
92884662,15
92884664,16
92884666,15
92928024,26
92928046,34
92928048,15
92929922,29
92929924,12
92942560,17
92960226,11
92962440,166
92962970,555
92966738,36
92966842,41
92973312,14
92981752,22
92981894,184
92983210,87
92983220,327
92983374,26
92991474,16
92991482,26
92991484,20
92991486,26
92991488,42
93003318,13
93011172,183
93011276,49
93022282,11
93026294,34
93029240,175
93029950,13
93029956,23
93029958,14
93029960,50
93029962,46
93029964,14
93029966,16
93029968,16
93029970,33
93029972,16
93030018,17
93030024,19
93035042,32
93037296,27
93047066,14
93054906,53
93056958,12
93059308,14
93059398,14
93069686,47
93075062,27
93088386,12
93089060,30
93089062,13
93089064,20
93089066,12
93089078,15
93092006,12
93099096,13
93102382,58
93103494,40
93113972,24
93114370,61
93114768,14
93114828,22
93115042,28
93117524,60
93117528,22
93117530,14
93117532,14
93117534,19
93117540,15
93117542,25
93117544,20
93117550,34
93128678,293
93134524,91
93135118,44
93135124,39
93135732,76
93135778,13
93135826,67
93135828,120
93135830,45
93135832,16
93135834,251
93135836,80
93135838,19
93135840,18
93135842,14
93135844,13
93135848,121
93135850,37
93135852,11
93135854,29
93135856,71
93135858,16
93137636,15
93151550,11
93162232,15
93168338,46
93180640,13
93183390,628
93183822,14
93194628,15
93194630,18
93194632,1248
93194634,87
93194636,78
93194638,20
93203882,370
93209846,27
93209848,22
93211020,19
93211420,15
93242306,11
93242312,30
93274002,28
93274018,13
93290760,42
93290762,41
93290764,63
93290766,31
93290768,25
93290770,42
93290772,27
93290774,20
93290776,30
93290778,14
93290780,17
93290782,20
93309344,45
93310976,17
93310980,18
93312224,11
93312228,68
93333732,28
93333734,33
93333756,11
93352026,13
93352030,66
93352486,31
93354976,41
93370318,40
93374024,16
93375688,11
93376434,87
93382272,20
93382274,19
93382276,12
93382366,39
93382368,33
93382370,43
93382372,12
93382374,12
93382378,12
93382392,12
93382394,83
93384972,275
93408678,24
93416570,25
93418568,16
93419010,245
93428088,13
93428094,11
93428106,13
93449522,136
93450010,19
93450392,47
93450394,66
93477174,2655
93477516,279
93477518,304
93477520,63
93477522,813
93477524,647
93477526,311
93477528,104
93477530,280
93477532,35
93477534,48
93477536,213
93477538,39
93477540,287
93477542,224
93477544,127
93477546,142
93497486,11
93497488,19
93505012,47
93554294,13
93554310,28
93554314,99
93555380,105
93556000,11
93556020,32
93557166,63
93557168,68
93557170,51
93557172,84
93557174,77
93557176,155
93557178,50
93557180,41
93557182,59
93557184,55
93557186,60
93557188,35
93557190,43
93557192,137
93557194,28
93559184,14
93559426,36
93599364,18
93601948,16
93625752,84
93625754,18
93625758,15
93625760,11
93625768,17
93625778,15
93625780,73
93625786,17
93625788,68
93625790,23
93625792,40
93625794,43
93625796,18
93625798,22
93625800,14
93625804,41
93625806,82
93625810,28
93625814,15
93625830,11
93625834,12
93625842,29
93634398,17
93634448,11
93644032,31
93653540,24
93659066,14
93669524,183
93669598,12
93669714,442
93688096,41
93695996,201
93717186,190
93717188,224
93717190,206
93717192,96
93717194,18
93717196,33
93717198,14
93717200,27
93717204,47
93717206,13
93717208,11
93717210,20
93717434,14
93732356,27
93736490,44
93749684,12
93749686,13
93749876,16
93749878,25
93749882,12
93749890,13
93749892,21
93749894,22
93749896,22
93749908,13
93749910,16
93753556,18
93758908,16
93764868,14
93764870,53
93781200,22
93781202,88
93781204,39
93781206,43
93781208,18
93781210,17
93781212,19
93781214,43
93781216,13
93792900,53
93800968,54
93806526,18
93806532,18
93806536,23
93807188,11
93807390,26
93813672,14
93816368,11
93817612,48
93820358,923
93841224,26
93841264,407
93841276,14
93841278,11
93853162,29
93866188,11
93868898,13
93868956,116
93868958,107
93868960,56
93868962,114
93868964,103
93868966,36
93868968,19
93868970,60
93868972,15
93868974,17
93868976,47
93868978,14
93868980,24
93884426,32
93884716,38
93890672,114
93895556,11
93902190,16
